Nodal displacements, Load comb.: LC1  B, Bruk-frek, 6.15  Vogyn_Hogyn_Mogyn 
ID	Node	ex	ey	ez	φ x	φ y	φ z	Comb.
BPL.1.1	952	-0.005	0.000	-0.006	0.000	-0.271	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	992	-0.005	0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1079	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1081	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1144	-0.005	0.000	-0.002	-0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1091	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1075	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1087	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1031	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1095	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1097	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1057	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1096	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1059	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1003	-0.005	-0.000	-0.005	-0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1102	-0.005	-0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1101	-0.005	-0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1061	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1001	-0.005	-0.000	-0.005	-0.000	-0.266	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1093	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1099	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1012	-0.005	-0.000	-0.005	-0.000	-0.266	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1070	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	896	-0.005	0.000	-0.008	0.004	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1065	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	986	-0.005	-0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1036	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1071	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1100	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1023	-0.005	-0.000	-0.005	-0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1038	-0.005	-0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	991	-0.005	-0.000	-0.005	-0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1037	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	903	-0.005	-0.000	-0.007	0.001	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	930	-0.005	-0.000	-0.007	0.004	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	923	-0.005	-0.000	-0.007	0.002	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1002	-0.005	-0.000	-0.005	-0.000	-0.266	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1024	-0.005	-0.000	-0.005	-0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	881	-0.005	0.000	-0.008	0.002	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	862	-0.005	0.000	-0.008	0.001	-0.289	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1092	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1055	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1034	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1168	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1125	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	893	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1052	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	995	-0.005	0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1049	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1018	-0.005	0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	872	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	873	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1127	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	894	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1060	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1051	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	984	-0.005	0.000	-0.006	-0.000	-0.271	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	977	-0.005	0.000	-0.006	0.000	-0.271	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1089	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1054	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1041	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1175	-0.005	-0.000	-0.001	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1174	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1126	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1082	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1025	-0.005	0.000	-0.005	-0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1110	-0.005	-0.000	-0.002	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1109	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	892	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	891	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	943	-0.005	0.000	-0.007	-0.000	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	902	-0.005	-0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	898	-0.005	-0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	988	-0.005	0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	931	-0.005	0.000	-0.007	-0.000	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	880	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	904	-0.005	0.000	-0.007	-0.001	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	989	-0.005	0.000	-0.005	0.000	-0.265	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	946	-0.005	0.000	-0.006	0.000	-0.271	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	947	-0.005	0.000	-0.006	0.000	-0.271	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	913	-0.005	-0.000	-0.007	0.000	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1058	-0.005	-0.000	-0.004	-0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	876	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	900	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	912	-0.005	-0.000	-0.007	0.000	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	937	-0.005	0.000	-0.007	-0.000	-0.280	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	866	-0.005	-0.000	-0.008	-0.001	-0.289	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	875	-0.005	0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	968	-0.005	0.000	-0.006	-0.000	-0.272	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	998	-0.005	-0.000	-0.005	-0.000	-0.266	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1117	-0.005	0.000	-0.002	-0.001	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1171	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1152	-0.005	-0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1008	-0.005	0.000	-0.005	0.000	-0.266	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	871	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1121	-0.005	0.000	-0.002	0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1076	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1172	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1116	-0.005	0.000	-0.002	-0.001	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1131	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	965	-0.005	0.000	-0.006	0.000	-0.272	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1086	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1130	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1188	-0.005	-0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1157	-0.005	0.000	-0.001	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1077	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1129	-0.005	0.000	-0.002	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1158	-0.005	0.000	-0.001	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1073	-0.005	0.000	-0.003	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1163	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1068	-0.005	0.000	-0.003	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1142	-0.005	-0.000	-0.002	0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	953	-0.005	-0.000	-0.006	-0.000	-0.272	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1141	-0.005	-0.000	-0.002	0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	910	-0.005	0.000	-0.007	-0.004	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	870	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1108	-0.005	0.000	-0.002	-0.001	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	869	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1118	-0.005	0.000	-0.002	-0.001	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1120	-0.005	0.000	-0.002	0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1155	-0.005	0.000	-0.001	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1067	-0.005	0.000	-0.003	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1072	-0.005	0.000	-0.003	-0.001	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1156	-0.005	0.000	-0.001	-0.001	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	966	-0.005	0.000	-0.006	0.000	-0.272	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1085	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1173	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1162	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	932	-0.005	-0.000	-0.007	0.000	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1185	-0.005	-0.000	-0.001	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1028	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1137	-0.005	-0.000	-0.002	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1169	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1167	-0.005	0.000	-0.001	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1083	-0.005	0.000	-0.003	0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	867	-0.005	-0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	864	-0.005	-0.000	-0.008	-0.004	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	865	-0.005	-0.000	-0.008	-0.002	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	868	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1029	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	936	-0.005	-0.000	-0.007	0.000	-0.280	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	911	-0.005	0.000	-0.007	-0.002	-0.279	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	899	-0.005	-0.000	-0.008	-0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1186	-0.005	-0.000	-0.001	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	888	-0.005	-0.000	-0.008	0.000	-0.290	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1098	-0.005	-0.000	-0.003	-0.000	-0.260	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1138	-0.005	-0.000	-0.002	-0.000	-0.259	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	1027	-0.005	0.000	-0.004	0.000	-0.262	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	40	-0.005	0.000	-0.013	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	42	-0.005	0.000	-0.012	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	44	-0.005	0.000	-0.012	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	31	-0.005	0.000	-0.013	0.000	-0.299	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	83	-0.005	0.000	-0.011	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	108	-0.005	0.000	-0.011	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	39	-0.005	0.000	-0.013	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	33	-0.005	0.000	-0.013	0.000	-0.299	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	67	-0.005	0.000	-0.012	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	88	-0.005	0.000	-0.011	0.000	-0.300	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
BPL.1.1	41	-0.005	0.000	-0.013	0.001	-0.298	0.000	3 LC4  B, Bruk-kvasi, 6.16  Vgyn_Hgyn_Mgyn    | UG_SLS
